,user,location,text 
654,AG7x_,Riverdale to Atlanta,#GameDevPaidMe is peaking my interest on Twitter today https://t.co/XbURYlSsIE
655,theyallJUANit,,Damn...looking at that #gamedevpaidme  and I’m glad I didn’t get into game dev bc FUCK you guys are grossly underpaid
656,sleepybunny76,,Welp this hashtag gives me anxiety about my undergrad choices  #GameDevPaidMe
657,tsoguy,,#GameDevPaidMe just reminding me of how QA work killed my joy
658,TitanForgeTina,"Atlanta, GA","This tag is great, I'm learning so much!! Thank you all for being so transparent! #GameDevPaidMe"
659,outerspacien,"San Francisco, CA","Reading #GameDevPaidMe and it reaffirms my choice not to take certain jobs. Like, I made more as a restaurant server, like twice as much as some of these entry level positions. It’s untenable unless you can or choose to rely on others for financial support."
660,bugmeyer,Florida,"#GameDevPaidMe

Webfoot Games (artist) - 28K
CCP North America (concept artist) - 48K
Kabam (senior artist) - 98K
Kabam (Art lead) - 105K +bonuses"
661,Tauseef_R,"San Francisco, CA","#PayTransparency dialog for the #videogame industry is now trending via #GameDevPaidMe, adding to #PublishingPaidMe https://t.co/zdyR4nBFqo"
662,EdIsANerd,,"#GameDevPaidMe: ""Waaaaah, guys I only made 15k a year in a intro level position at EA 10 years ago. But all you people out of work should stay home, stop being so selfish. Also give what little money you have left to black people because 'muh racism'.""
Fuck off."
663,Sith_Studio,"Manitoba, Canada","#GameDevPaidMe
I really don't give a fuck,
Listen am a solo dev, I work for myself and have a actual stable job.
Am not going to ask for help or have sponsors or E-Beg.
My game is 100% Free and Open Source, and I don't want money.
Am also not here to please everyone either. 👍 https://t.co/q40ewV2o0G"
664,DriesTimothy,"Berlin, Germany","#GameDevPaidMe provides such a useful insight so I'll bite too!

17k £ Intern Environment Artist - 6months
20k £ Graduate Env Artist
25k £ Intermediate Env artist

I also started looking for ways to make additional income, in an effort of trying to save money for our next move"
665,MinskWorks,,These #GameDevPaidMe US wages are multiples higher than anything I’ve ever seen in this country
666,LilTrashPanda,Occupied Kizh Land,"Me: White femme with no college education, 4-5 years retail/food experience.

#GameDevPaidMe:
'11: $12/hr Blizzard CS
'12: $16/hr Red 5 CS
'14: $39-$55k/yr Turtle Rock Studios AP to Producer
'16: $55-$63k/yr Ready At Dawn Community Manager
'18: $100k/yr MCDM VP, Production https://t.co/UECs8l4l1Q"
667,OrangePeelPanda,"Boston, MA","#GameDevPaidMe 
USD. I have an MBA cishet Asian American.

WB Games (Bos)
$10/hr QA tester (this was my first job)
$15/hr QA tester (left and came back)
$50k/yr Community Manager (got this as a counter offer)

Netease Games (SF)
$70k/year Player engagement Manager."
668,ianwaprice,,"Game writer/narrative designer and tabletop rules dev, cis/bi/male 36yo.

#GameDevPaidMe $25-$50/hr as a freelancer in the past 2.5 years. Previous projects (all tabletop) were lower than that.

Haven't landed a full time position yet."
669,GeorgeHopkins__,,"#GameDevPaidMe 
Over a number of contracts in a span of 2 years, about $150k total - I was underpaid because I needed experience more than the money"
670,Voxels,French Canadian in Newcastle,"#GameDevPaidMe 

2013: 15/h CAD (voxel artist)
2014: 30/h CAD ""  ""
2015: 40/h USD (Voxel artist and Animator)
2016: 103k/year USD (Designer, Voxel artist and animator)
2017: 45k USD/year (Voxel artist and Animator)
2018-now: 30k GBP (Co-founder, creative director)

was FT in 2015"
671,murduril,,"oh we talking about #GameDevPaidMe ?
I don't have a ton of experience but it's definitely why I've branched to other things now 
QA/EA - 11.50/hr, no benefits, not allowed to participate in full employee events (I was contracted)

QA/ Coalition-Microsoft - 12.65/hr 

good times"
672,tbwrightartist,"Dallas, TX","#GameDevPaidMe Game dev salaries have always been a mystery to me. Growing up I was taught to never, under any circumstances, tell someone how much money I make for...reasons. It's hard to shake that mentality for a lot of people. But transparency is good so..."
673,kelseawashere,,looking at #GameDevPaidMe makes me sad bc i want to go into the game industry but so many people are underpaid for their work :(
674,Kokonaught,Paris,"- current position : 62k CA$ a year as a 2d animator for Tribute Games in Montréal 

As you can see, salaries and rates vary a lot here, mostly depending on the studio's size (but not only)
#GameDevPaidMe"
675,pearlbirth,,"#GameDevPaidMe
Me finding out game devs are underpaid as I just started becoming one: https://t.co/vaj1Lx0Kte"
676,PaulTheAutist,,"Ngl, somewhat concerning seeing some of the underpaid people in #GameDevPaidMe when I'm looking into being a game dev."
677,IndieGamerChick,"Indieland, SW of Pinballville","#GameDevPaidMe in oral sex to say I liked their game when I didn't.

Because, really, nobody could possibly like Thomas Was Alone, right? 

;) love you @mikeBithell"
678,hellslime69,he/him,i'm looking at some of these game dev programmer salaries in #gamedevpaidme and like jesus christ you could work in enterprise software dev making way less complicated shit for way more money
679,alabapsi,Los Angeles,"i would LOVE to hear how you all tally up based on this chart too, especially the #animationpaidme #gamedevpaidme folks who are comfortably making 6 figs today."
680,VadinciDev,Netherlands,"#GameDevPaidMe 
As a freelance game programmer (mainly JS+HTML5) in the Netherlands I have averaged about €4000 per month - before taxes and insurances and whatnot - since July 2018. The amount per month varies wildly though. Before that I made €12 per hour doing the same work."
681,liamtwose,York. United Kingdom,#GameDevPaidMe very little and I'm still doing it thirty plus years later. 😅
682,kelly_knox,"Seattle, WA","#GameDevPaidMe

$10/hr (plus OT) QA tester, NCsoft (2004)
~45k, community manager, NCsoft and Sony Online Entertainment"
683,bobbobb76311718,Russia,"@kchironis #GameDevPaidMe 
2014-2015 junior Unity dev: $3k/yr
2019-2020 web / back-end / netcode: $4.6k/yr"
684,MaracudJob,"cube, issy les molyneux","#GameDevPaidMe
French here!
Struggling with imposter syndrome and low self-confidence, female and POC.
10 years experience.

2010 - junior 2D Artist - 18K
2015 - 2D Artist - 30K
2018 - Sr. 2D Artist 38K"
685,Rostrum20,London,"#GameDevPaidMe Okay, cool for the UK industry take the $$$ from the US, half it... then... Half it again 😊 haha"
686,TheDaryaM,JIRA.csv,"#GameDevPaidMe 
White lady! 

Concept Art Intern, Gameloft New Orleans — $7.25/h (2013, fresh out of college)
Jr. Concept Artist, Gameloft NOLA — $35k starting (2013)
QA Telltale Games (both contract and staff) — $15/h (2017)
Assistant Producer Telltale Games — $50k (2018)"
687,unusualcadence,Brighton,"#GameDevPaidMe over the last 14 years:
Traveller's Tales - £18,000 to £22,000 (+ overtime and bonuses)
Frontier - £24,000 -  £28,000 (I think?)
Rare - £35,000
The Chinese Room - £32,500
Freelancing - £250 to £300 day rate. I made approx. £55,000 last financial year."
688,czircon,"Portland, Oregon, USA","#GameDevPaidMe
Started at $35K with benefits as a cinematic artist at Telltale in 2012. After six years and a move into programming, I ended up at $80K before getting laid off. Next job was $70K but lasted less than a year. I'm white and thought I was a cis man at the time."
689,PaleFeatherZen,"Melbourne, Australia","#GameDevPaidMe 
Various jobs, writing, voice acting, IT, and 3D, in that order

2016: $0/hr, Chucklefish
2017: $300? One-time flat rate, MidBoss
2017: $14/hr, Nintendo
2018: $10/hr, Poor Judgment Freelance
2019: $15/hr, Poor Judgment Freelance
2020: $30/hr, Freelance with sense"
690,ashlylorraine,"Seattle, WA","@Indigenia @BlerdyFeminist I saw #PublishingPaidMe and #GameDevPaidMe and thinking that #higheredpaidme should start trending. I know it’s bad already, but it’s time we expose how bad it is for non-white professionals in an act of solidarity."
691,NorthSkyStudios,(He/Him) 🌈 ally,"#GameDevPaidMe 

Still sendin' out them apps. One day...! https://t.co/tC2I0NrLcR"
692,CallMeFreak3,LOL nope,#GameDevPaidMe about $400... I dunno if I count though since I stated my own price. I'm doing 2D graphics for his Pokemon fan game and I didn't really know my worth so I kind of asked for $1/sprite.
693,MegganPereyra,,"Me: preparing myself to enter the game development field

Also me: *reads every underpaid tweet on #GameDevPaidMe * https://t.co/7srtaskblQ"
694,kami_banani,,"can i join #GameDevPaidMe as a first games job person? 🤔

about me: qpoc, afab nonbinary

- riot games, $103k usd annually"
695,fishhow_,Your heart ♡,"looking at #GameDevPaidMe and people sharing depressing rates got me still like.
But make video game🥺"
696,BlueSonikkku,,#GameDevPaidMe ...not even a penny.
697,TheGavinSheehan,"Salt Lake City, Utah","Watching people lose their shit over #GameDevPaidMe. There's so many topics to cover about this across the board, it can't be summed up in a single tweet, or covered in a short thread with a bow on top of it. That topic deserves a complete oral history series! #gaming #videogames https://t.co/8f6LhhYKP2"
698,ImFredB,Planet Earth,"#GameDevPaidMe  

When I was in college I was asked to create a game for Nickelodeon’s kid choice awards. I had already had a game made but they provided me assets for slime and the iconic blimp. In total I made around 7,000$ in 3 weeks and they didn’t even end up using the game."
699,ShrimpScampie,Under the Sea,"#GameDevPaidMe Level Designer, studios in Madison WI USA, $USD

2004-2008 Activision studio: ~$55k-60k

2008-2009 Independent studio: ~$40k

2009 Back at that same Activision studio after indie studio died: ~$65k

&lt;here be burnout and depression&gt;

Recent freelance work: $25-30/hr"
700,AnimalCrescent,Australia,I have no idea what a competitive salary is. What's the #GameDevPaidMe hashtag supposed to be telling me?
701,PinnieRBX,,#GameDevPaidMe no they didnt
702,JohnWisdoms,"New York, USA",Kinda of cool to see so many women in game development. I always thought they would hate to be around video games lol #GameDevPaidMe https://t.co/V9LNjGG1H7
703,PiggyCarnage,,hopefully the #GameDevPaidMe will help people realize that game prices are a fraction of what they should be
704,GammaRayKitten,,"#GameDevPaidMe
White, female, BS in CompSci
Software engineer, full-time
Location: Seattle, WA
Pay listed: base salary in USD

Xbox Dev 1 (2013): $100k -&gt;
Xbox Dev 1.5 (2014): $114k -&gt; $117k -&gt; $121k -&gt;
Xbox Dev 2 (2017): $127k -&gt; $130k -&gt; $134k -&gt; $138k"
705,phazero,"Los Angeles, CA","#GameDevPaidMe

Intern, Penumbra, 2018: $35/hr (no benefits)

Associate Designer, Insomniac/Sony, 2019-current: $63K (health,dental,401k, etc)

And for comparison because it’s disgusting: Game dev Adjunct professor UCLA approx 37k (no benefits) https://t.co/0W9ge7ltsP"
706,Mackizar,"Pennsylvania, USA","I guess #GameDevPaidMe is trending? Sure, I'll bite. 

Vicarious Visions - QA Lead: 15/hr
Vicarious Visions - Environment Artist: 45k/yr
Vicious Cycle Software - Environment Artist: 50k/yr
Vicious Cycle Software - Designer: 55k/yr

Took a break from the industry, but coming back."
707,pedrothedagger,mission viejo,Something important to add in relation to #GameDevPaidMe: were you paid for overtime or not? I took a base pay cut when I changed companies (from low 80s to mid 70s) but ended up making almost 95k because I was paid hourly and got paid for overtime vs getting a flat salary.
